Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
77,http://ww4.sinaimg.cn/mw1024/475ecc33jw1eqmrhev67tj20hs0hs41j.jpg,了多依醋 拌凉米线 等下<strong>PM2.5</strong>变成2位数 就去绕公园跑,"(640, 640)",1197394995,花香小锦,http://ww4.sinaimg.cn/crop.0.1.510.510.1024/475ecc33jw8er3qcscw5hj20e60e8mxh.jpg,"(50, 50)",31,1000,31.230393,121.473704,Unknown,上海,f,433,None,104,80,26,PM2_5
78,http://ww1.sinaimg.cn/mw1024/6d6f2d69jw1eqmes53mawj218g0oyn53.jpg,<strong>PM2.5</strong>～～你怎么看～,"(1024, 575)",1836002665,中国晋城,http://tp2.sinaimg.cn/1836002665/180/1292554286/1,"(50, 50)",14,5,35.49087,112.851768,Jìnchéng 晋城,山西 晋城,m,508,None,7,80,22,PM2_5
79,http://ww3.sinaimg.cn/mw1024/a1d3a468jw1er7n62p64uj20dw0993yr.jpg,Beijing's <strong>PM2.5</strong> density in 2014 more ,"(500, 333)",2715001960,新华-我报道,http://tp1.sinaimg.cn/2715001960/180/5623827134/0,"(50, 50)",11,2,39.912445,116.36561,Xīchéngqū 西城区,北京 西城区,f,102,None,None,80,18,PM2_5
80,http://ww2.sinaimg.cn/mw1024/6fb35c62jw1er0ht9ei22j20xc18gu0i.jpg,巴黎＂严重污染＂警报！<strong>PM2.5</strong>=75 的天空！ |Concorde,"(1024, 1365)",1874025570,巴黎潮人,http://tp3.sinaimg.cn/1874025570/180/5661745131/0,"(50, 50)",400,3,46.227638,2.213749,Fǎguó 法国,海外 法国,f,137,None,2115,80,30,PM2_5
81,http://ww2.sinaimg.cn/mw1024/8ec57cb1jw1ergbb05xajj20hs0npq35.jpg,<strong>pm2.5</strong>：145,"(640, 853)",2395307185,呵二萌,http://tp2.sinaimg.cn/2395307185/180/22839290606/1,"(50, 50)",37,7,36.706691,119.16193,Wéifāng 潍坊,山东 潍坊,m,68,None,3,80,18,PM2_5
82,http://ww2.sinaimg.cn/mw1024/5f7c1195jw1erftdx44i2j20f00qodic.jpg,<strong>Pm2.5</strong> |大望路,"(540, 960)",1601966485,掀起你de头盖骨,http://ww3.sinaimg.cn/crop.0.0.480.480.1024/5f7c1195jw8eon82m66o2j20dc0dcgmc.jpg,"(50, 50)",11,5,39.921034,116.443188,Cháoyángqū 朝阳区,北京 朝阳区,m,59,None,7,80,14,PM2_5
83,http://ww3.sinaimg.cn/mw1024/8bb3d3e7jw1erfmtbtc5aj20ao0603yt.jpg,．５「屋内でも汚染状態」 http://t.cn/RAYcs2H,"(384, 216)",2343818215,牵牛小红花,http://tp4.sinaimg.cn/2343818215/180/5610696246/0,"(50, 50)",11,5,39.921034,116.443188,Cháoyángqū 朝阳区,北京 朝阳区,f,64,None,63,80,18,PM2_5
84,http://ww1.sinaimg.cn/mw1024/9607a3f0jw1ereqnmguysj20yi1pch72.jpg,难得的<strong>PM2.5</strong>优啊，跑个第一回家洗洗,"(1024, 1820)",2517083120,楽le--Super,http://ww4.sinaimg.cn/crop.0.0.1241.1241.1024/9607a3f0jw8eqv2hpxkhkj20yi0yhq65.jpg,"(50, 50)",61,1,34.264987,108.944269,Xī'ān 西安,陕西 西安,f,7,None,1,80,18,PM2_5
85,http://ww1.sinaimg.cn/mw1024/46f9ecc8gw1ereg8rdeygj20jo0fqgo3.jpg,最直观的<strong>PM2.5</strong> 说明图,"(708, 566)",2013877772,Star宋星星,http://tp1.sinaimg.cn/2013877772/180/5648995619/0,"(50, 50)",44,3,22.543099,114.057868,Shēnzhèn 深圳,广东 深圳,f,241,None,121,80,21,PM2_5
86,http://ww1.sinaimg.cn/mw1024/3fdd4782jw1ere63zm322j20f00qogmq.jpg,<strong>PM2.5</strong>&lt;70的夜~,"(540, 960)",1071466370,hongray2010,http://ww1.sinaimg.cn/crop.0.0.1440.1440.1024/3fdd4782jw8epymq0puahj2140140aho.jpg,"(50, 50)",11,1000,39.9042140,116.4074130,Unknown,北京,m,14,None,1707,80,19,PM2_5
